"","FL1","FL2","FL3","FL4","FL5","FL6","FL7","FL8","FL9","FL10","FL11","FL12","FL13"
"234",7.16078463686711e-13,1.78886065112367e-14,0,0,1.17812842481899e-17,1.25243780603909e-19,1.38525551029932e-16,2.23356723136244e-16,9.73904232916597e-13,0,4.34260598304434e-16,3.37455662278702e-18,1.48335720826439e-11
"235",9.33016806906209e-13,1.0179688946758e-14,0,0,4.3288231227072e-18,9.36207682952765e-20,2.11383118070415e-18,0,1.46378678691193e-12,8.54511648489333e-15,8.85111137918778e-19,8.48703361078169e-21,0
"236",1.40512216253071e-11,1.93503781149645e-14,0,2.11662037753819e-13,1.33549140226469e-18,1.87394292007129e-19,2.81338412855621e-16,0,2.64297028726901e-12,4.19738244353076e-11,3.77713104436933e-14,3.60415256041641e-17,0
"237",6.86295117889986e-13,1.73729866618118e-14,1.31617813437319e-12,4.74869954932588e-12,7.36790049069799e-19,3.90913154142664e-19,2.55174637793434e-16,1.28003803307177e-16,4.90738076982844e-13,2.19137513852408e-12,4.52109811892358e-14,1.33039581623975e-16,0
"238",4.73699907338426e-13,1.18336630362532e-14,0,0,7.79354992463068e-18,8.2851210133227e-20,9.16373610079585e-17,1.47754840312225e-16,6.44256695717262e-13,0,2.87271878166048e-16,2.23233519870506e-18,9.81269801757438e-12
"239",6.17208863818073e-13,6.73406331198224e-15,0,0,2.86360115001025e-18,6.19319690723549e-20,1.39834066405706e-18,0,9.68323585314194e-13,5.65276166280708e-15,5.85518326941014e-19,5.61433870571523e-21,0
"240",9.2951578904232e-12,1.28006535384822e-14,0,1.40018577230822e-13,8.83453679429221e-19,1.23964988840055e-19,1.86110861949835e-16,0,1.74837653087873e-12,2.77665057028492e-11,2.49864605131546e-14,2.3842174014184e-17,0
"241",4.53997641651647e-13,1.14925704224118e-14,8.70677575029288e-13,3.14135761730973e-12,4.87401026104502e-19,2.58596696151677e-19,1.68803013088172e-16,8.46770191263628e-17,3.24632834783752e-13,1.44963750860233e-12,2.99079482013164e-14,8.80082849624589e-17,0
"242",3.13361752366018e-13,7.82819951725261e-15,0,0,5.15558568557948e-18,5.48076957389921e-20,6.06199063643387e-17,9.77427163559088e-17,4.26188403282225e-13,0,1.90035965287359e-16,1.4767333894258e-18,6.49129163546328e-12
"243",4.08295733534295e-13,4.45471457202307e-15,0,0,1.89432816123282e-18,4.09692086811537e-20,9.25029695183215e-19,0,6.40564988193289e-13,3.73941238519002e-15,3.87331823650901e-19,3.71399484767552e-21,0
"244",6.14892872035307e-12,8.46788264491531e-15,0,9.26250270374245e-14,5.84421885736962e-19,8.20052643734228e-20,1.23115974758435e-16,0,1.15658526637701e-12,1.8368086523415e-11,1.65290322639489e-14,1.57720643672462e-17,0
"245",3.00328318317277e-13,7.60256008279926e-15,5.75970242827279e-13,2.07806949614884e-12,3.22425310368459e-19,1.71066771613824e-19,1.11666494264654e-16,5.60155040934191e-17,2.14750968719753e-13,9.58963561009516e-13,1.97846926141384e-14,5.82192015901348e-17,0
"246",2.07294927283462e-13,5.17850706870532e-15,0,0,3.41052075349497e-18,3.62563625490516e-20,4.01012535411407e-17,6.46587183231599e-17,2.81931963299246e-13,0,1.25712507375413e-16,9.76888016060499e-19,4.29411636036992e-12
"247",2.7009561235246e-13,2.94688080566223e-15,0,0,1.25313512408209e-18,2.71019327352399e-20,6.11925233217587e-19,0,4.23746266560192e-13,2.47369442064335e-15,2.5622757599498e-19,2.45688022251288e-21,0
"248",4.06763659678527e-12,5.60166996727889e-15,0,6.12732667575986e-14,3.86606506352448e-19,5.42480860755908e-20,8.14436249551361e-17,0,7.65103771856319e-13,1.21508484410063e-11,1.09342780838778e-14,1.04335290169667e-17,0
"249",1.98673055778761e-13,5.02924217021619e-15,3.81015579287609e-13,1.37468361036926e-12,2.13290648148754e-19,1.13164014799369e-19,7.38695697027919e-17,3.70553513953702e-17,1.42061965471833e-13,6.34373149071381e-13,1.30879610731275e-14,3.85131403848919e-17,0
"250",1.37129648251596e-13,3.42568369668261e-15,0,0,2.25612617448186e-18,2.39842928545721e-20,2.65277634364158e-17,4.27730066347905e-17,1.86503507175748e-13,0,8.31612820589841e-17,6.46230526617729e-19,2.8406419479997e-12
"251",1.78673529553114e-13,1.94941928206113e-15,0,0,8.28973390854443e-19,1.79284585089717e-20,4.04800508565547e-19,0,2.80316442099266e-13,1.63639723475192e-15,1.69499552299724e-19,1.62527431387065e-21,0
"252",2.69082115535677e-12,3.7056142294504e-15,0,4.05334642183791e-14,2.5574776441777e-19,3.58861698130013e-20,5.38765506169901e-17,0,5.06131107430127e-13,8.03802386536539e-12,7.23323878291022e-15,6.90198348251432e-18,0
